"N-t75k11xx_150",0.760315932319492,0.626428714137816,0.761743024761351,0.568826073757327,0.531137859724597,0.549690061468764,0.724768356949551,0.487546672409633,0.480735549391669
"N-t75n11xx_150",1.97912447636215,1.89657012186377,1.71752068448403,2.0317320810008,1.8295628348213,1.64672702676964,2.04309119301656,1.86054223122792,2.17108199557798
"N-tiw56n54_150",1.70357243017143,1.19578253942681,1.32944286319508,1.17513679298761,0.760551110156395,1.73113987194864,1.5934220026374,1.80298229597408,1.22203724588129
"N-tiw56n58_150",1.98218440148452,1.7182912812275,1.48806638785797,1.52961072951864,1.46149531933751,1.59461031407522,1.71006896360716,1.33487162798427,1.44851271256855
"N-tiw56n62_150",1.87452248757008,1.25132074636691,1.17707006056225,1.2683467728304,1.23890465486646,1.18555234089424,1.1637934478687,1.17774618435683,1.23626162548765
"N-tiw56n66_150",1.7987596429905,1.67705832980249,1.16178493361466,1.44110486762551,1.32386356357577,1.18465434217475,1.29696116802895,1.05294173187848,0.846784926497626
"N-tiw56n67_150",2.74555548719176,1.59419214927056,1.35701661155889,1.69010748754913,1.44349212744097,0.987599276167904,1.25183001914093,1.27783167279553,1.39806298215789
"N-tiw56n72_150",2.0450895051557,1.69022175788769,1.61447053814315,1.77569273196907,1.65634768866901,1.1650165247913,1.63434525969757,1.75354523203737,1.41741581713515
"N-tiw56r54_150",2.14017649907325,1.5359134703692,1.89116586237414,1.79755205637284,2.50857865646968,1.7663474543724,1.08944762636298,1.75006679245913,0.962124501143821
"N-tiw56r58_150",1.50045723143292,0.772249537642654,1.1536994738763,1.4770830684945,1.2262824008956,1.34028270434964,1.03805887828622,1.12376414239376,1.0814446052842
"N-tiw56r66_150",1.85015625362295,1.81872518684739,1.5969042975543,1.51008241637919,1.62776857460112,1.50905188959967,1.52842579305476,1.57794260481101,1.32360859562387
"N-tiw56r67_150",1.72791848846522,1.75768000245095,1.41989654469795,1.55805416109246,1.4757723283084,1.70088025026904,1.04019409175591,1.05011459641782,1.08780278814811
"N-tiw56r72_150",3.01654745201253,2.28220690299948,2.01288495685537,2.20426113002602,2.10751062945196,2.51930229148532,2.67381269924689,2.5639945066114,1.75872011695053
